mode,sample,launches_per_event_interval,first,fe2o3_us,hipblaslt_us
synchronized_latency,2575,1,hipblaslt,6.44,7.72
synchronized_latency,2576,1,fe2o3,6.4,8.08
synchronized_latency,2577,1,hipblaslt,6.44,7.8
synchronized_latency,2578,1,fe2o3,6.4,7.84
synchronized_latency,2579,1,hipblaslt,6.4,7.76
synchronized_latency,2580,1,fe2o3,6.52,7.84
synchronized_latency,2581,1,hipblaslt,6.36,7.76
synchronized_latency,2582,1,fe2o3,6.52,7.84
synchronized_latency,2583,1,hipblaslt,9.6,7.84
synchronized_latency,2584,1,fe2o3,6.52,7.92
synchronized_latency,2585,1,hipblaslt,6.36,8.12
synchronized_latency,2586,1,fe2o3,6.4,11.64
synchronized_latency,2587,1,hipblaslt,6.4,8
synchronized_latency,2588,1,fe2o3,6.48,8.04
synchronized_latency,2589,1,hipblaslt,6.36,8.08
synchronized_latency,2590,1,fe2o3,7.32,8.56
synchronized_latency,2591,1,hipblaslt,6.48,8.04
synchronized_latency,2592,1,fe2o3,6.56,7.84
synchronized_latency,2593,1,hipblaslt,6.48,8.2
synchronized_latency,2594,1,fe2o3,6.48,7.96
synchronized_latency,2595,1,hipblaslt,6.4,8.08
synchronized_latency,2596,1,fe2o3,6.36,8.04
synchronized_latency,2597,1,hipblaslt,6.52,8.28
synchronized_latency,2598,1,fe2o3,6.44,8.2
synchronized_latency,2599,1,hipblaslt,6.44,8.08
synchronized_latency,2600,1,fe2o3,6.4,8.24
synchronized_latency,2601,1,hipblaslt,6.56,7.88
synchronized_latency,2602,1,fe2o3,6.36,8.2
synchronized_latency,2603,1,hipblaslt,6.44,8.08
synchronized_latency,2604,1,fe2o3,6.36,8.4
synchronized_latency,2605,1,hipblaslt,6.441,7.92
synchronized_latency,2606,1,fe2o3,6.56,7.8
synchronized_latency,2607,1,hipblaslt,6.44,7.84
synchronized_latency,2608,1,fe2o3,6.44,7.96
synchronized_latency,2609,1,hipblaslt,6.4,7.84
synchronized_latency,2610,1,fe2o3,6.6,8.88
synchronized_latency,2611,1,hipblaslt,6.4,7.88
synchronized_latency,2612,1,fe2o3,6.44,7.88
synchronized_latency,2613,1,hipblaslt,11.8,7.92
synchronized_latency,2614,1,fe2o3,6.56,7.92
synchronized_latency,2615,1,hipblaslt,6.4,8.08
synchronized_latency,2616,1,fe2o3,6.52,7.84
synchronized_latency,2617,1,hipblaslt,7.12,7.76
synchronized_latency,2618,1,fe2o3,7.32,7.92
synchronized_latency,2619,1,hipblaslt,6.4,7.8
synchronized_latency,2620,1,fe2o3,6.4,7.92
synchronized_latency,2621,1,hipblaslt,6.48,7.72
synchronized_latency,2622,1,fe2o3,6.48,7.76
synchronized_latency,2623,1,hipblaslt,6.44,8.64
synchronized_latency,2624,1,fe2o3,6.52,7.84
synchronized_latency,2625,1,hipblaslt,6.4,7.88
synchronized_latency,2626,1,fe2o3,6.52,8.16
synchronized_latency,2627,1,hipblaslt,6.48,8
synchronized_latency,2628,1,fe2o3,6.52,7.92
synchronized_latency,2629,1,hipblaslt,6.36,7.96
synchronized_latency,2630,1,fe2o3,6.4,7.96
synchronized_latency,2631,1,hipblaslt,6.44,8.04
synchronized_latency,2632,1,fe2o3,6.56,8.2
synchronized_latency,2633,1,hipblaslt,6.48,7.88
synchronized_latency,2634,1,fe2o3,6.36,8.04
synchronized_latency,2635,1,hipblaslt,6.401,8.04
synchronized_latency,2636,1,fe2o3,6.4,7.96
synchronized_latency,2637,1,hipblaslt,6.48,7.84
synchronized_latency,2638,1,fe2o3,7.56,7.96
synchronized_latency,2639,1,hipblaslt,6.4,7.68
synchronized_latency,2640,1,fe2o3,6.36,7.92
synchronized_latency,2641,1,hipblaslt,10.72,7.76
synchronized_latency,2642,1,fe2o3,6.48,10.32
synchronized_latency,2643,1,hipblaslt,6.48,7.8
synchronized_latency,2644,1,fe2o3,6.56,7.92
synchronized_latency,2645,1,hipblaslt,8.841,8.48
synchronized_latency,2646,1,fe2o3,6.52,7.92
synchronized_latency,2647,1,hipblaslt,6.56,7.84
synchronized_latency,2648,1,fe2o3,6.48,7.92
synchronized_latency,2649,1,hipblaslt,6.48,7.88
synchronized_latency,2650,1,fe2o3,6.6,8.4
synchronized_latency,2651,1,hipblaslt,6.4,7.88
synchronized_latency,2652,1,fe2o3,6.48,7.8
synchronized_latency,2653,1,hipblaslt,6.48,7.76
synchronized_latency,2654,1,fe2o3,6.44,7.88
synchronized_latency,2655,1,hipblaslt,6.441,7.8
synchronized_latency,2656,1,fe2o3,6.48,7.88
synchronized_latency,2657,1,hipblaslt,6.44,7.76
synchronized_latency,2658,1,fe2o3,6.4,7.88
synchronized_latency,2659,1,hipblaslt,6.4,7.72
synchronized_latency,2660,1,fe2o3,6.52,7.8
synchronized_latency,2661,1,hipblaslt,6.52,7.76
synchronized_latency,2662,1,fe2o3,6.36,7.88
synchronized_latency,2663,1,hipblaslt,6.36,7.8
synchronized_latency,2664,1,fe2o3,6.36,7.96
synchronized_latency,2665,1,hipblaslt,7.48,7.92
synchronized_latency,2666,1,fe2o3,6.48,7.8
synchronized_latency,2667,1,hipblaslt,6.48,7.76
synchronized_latency,2668,1,fe2o3,6.52,7.84
synchronized_latency,2669,1,hipblaslt,6.4,8.44
synchronized_latency,2670,1,fe2o3,6.52,8
synchronized_latency,2671,1,hipblaslt,11.64,7.72
synchronized_latency,2672,1,fe2o3,6.52,8.72
synchronized_latency,2673,1,hipblaslt,9.12,15.36
synchronized_latency,2674,1,fe2o3,10.88,22.96
synchronized_latency,2675,1,hipblaslt,7.36,7.92
synchronized_latency,2676,1,fe2o3,6.36,8.84
synchronized_latency,2677,1,hipblaslt,6.8,7.88
synchronized_latency,2678,1,fe2o3,8.52,7.96
synchronized_latency,2679,1,hipblaslt,7.72,30.24
synchronized_latency,2680,1,fe2o3,6.44,8.52
synchronized_latency,2681,1,hipblaslt,7.64,8.04
synchronized_latency,2682,1,fe2o3,6.4,8.48
synchronized_latency,2683,1,hipblaslt,6.8,8
synchronized_latency,2684,1,fe2o3,8.44,7.8
synchronized_latency,2685,1,hipblaslt,7.44,8.08
synchronized_latency,2686,1,fe2o3,65.84,8.64
synchronized_latency,2687,1,hipblaslt,6.36,12.56
synchronized_latency,2688,1,fe2o3,6.44,8
synchronized_latency,2689,1,hipblaslt,11.84,12.84
synchronized_latency,2690,1,fe2o3,6.4,14.4
synchronized_latency,2691,1,hipblaslt,7.8,8
synchronized_latency,2692,1,fe2o3,7.12,8.76
synchronized_latency,2693,1,hipblaslt,7.68,8.16
synchronized_latency,2694,1,fe2o3,8.64,9.24
synchronized_latency,2695,1,hipblaslt,7.44,8.08
synchronized_latency,2696,1,fe2o3,6.48,10.521
synchronized_latency,2697,1,hipblaslt,6.52,8.16
synchronized_latency,2698,1,fe2o3,6.44,15.04
synchronized_latency,2699,1,hipblaslt,6.52,15.32
synchronized_latency,2700,1,fe2o3,8.52,10.44
synchronized_latency,2701,1,hipblaslt,12.52,11.44
synchronized_latency,2702,1,fe2o3,16.56,10.36
synchronized_latency,2703,1,hipblaslt,10.24,11.52
synchronized_latency,2704,1,fe2o3,6.4,11.52
synchronized_latency,2705,1,hipblaslt,9.6,7.92
synchronized_latency,2706,1,fe2o3,6.48,12.64
synchronized_latency,2707,1,hipblaslt,10.52,11.36
synchronized_latency,2708,1,fe2o3,8.52,17.28
synchronized_latency,2709,1,hipblaslt,12.32,7.72
synchronized_latency,2710,1,fe2o3,6.48,8.88
synchronized_latency,2711,1,hipblaslt,7.04,8.12
synchronized_latency,2712,1,fe2o3,6.44,9
synchronized_latency,2713,1,hipblaslt,8.24,15.56
synchronized_latency,2714,1,fe2o3,6.72,10
synchronized_latency,2715,1,hipblaslt,9.76,8.76
synchronized_latency,2716,1,fe2o3,12.32,21.44
synchronized_latency,2717,1,hipblaslt,7.6,8.24
synchronized_latency,2718,1,fe2o3,14.92,18.48
synchronized_latency,2719,1,hipblaslt,8.44,7.84
synchronized_latency,2720,1,fe2o3,16.48,11.44
synchronized_latency,2721,1,hipblaslt,9.04,21.44
synchronized_latency,2722,1,fe2o3,6.52,9.44
synchronized_latency,2723,1,hipblaslt,10.04,11.24
synchronized_latency,2724,1,fe2o3,12.2,11.16
synchronized_latency,2725,1,hipblaslt,9.44,17.68
synchronized_latency,2726,1,fe2o3,15.04,11.24
synchronized_latency,2727,1,hipblaslt,12.24,8.24
synchronized_latency,2728,1,fe2o3,6.44,8.6
synchronized_latency,2729,1,hipblaslt,6.4,7.76
synchronized_latency,2730,1,fe2o3,6.4,8
synchronized_latency,2731,1,hipblaslt,8.4,8.68
synchronized_latency,2732,1,fe2o3,6.36,7.96
synchronized_latency,2733,1,hipblaslt,6.4,7.88
synchronized_latency,2734,1,fe2o3,6.52,8
synchronized_latency,2735,1,hipblaslt,7.04,8.12
synchronized_latency,2736,1,fe2o3,6.44,7.88
synchronized_latency,2737,1,hipblaslt,6.44,8.04
synchronized_latency,2738,1,fe2o3,8.48,7.92
synchronized_latency,2739,1,hipblaslt,6.36,8.16
synchronized_latency,2740,1,fe2o3,6.44,8.08
synchronized_latency,2741,1,hipblaslt,6.48,8
synchronized_latency,2742,1,fe2o3,6.36,8.08
synchronized_latency,2743,1,hipblaslt,6.4,8
synchronized_latency,2744,1,fe2o3,6.4,7.92
synchronized_latency,2745,1,hipblaslt,6.4,7.88
synchronized_latency,2746,1,fe2o3,6.4,7.88
synchronized_latency,2747,1,hipblaslt,6.52,7.84
synchronized_latency,2748,1,fe2o3,6.48,7.84
synchronized_latency,2749,1,hipblaslt,6.4,7.88
synchronized_latency,2750,1,fe2o3,6.4,7.92
synchronized_latency,2751,1,hipblaslt,6.401,7.8
synchronized_latency,2752,1,fe2o3,6.52,7.96
synchronized_latency,2753,1,hipblaslt,6.44,8
synchronized_latency,2754,1,fe2o3,6.84,12.68
synchronized_latency,2755,1,hipblaslt,7.04,8.12
synchronized_latency,2756,1,fe2o3,6.56,7.92
synchronized_latency,2757,1,hipblaslt,7.08,8.24
synchronized_latency,2758,1,fe2o3,8.16,7.92
synchronized_latency,2759,1,hipblaslt,6.4,8.12
synchronized_latency,2760,1,fe2o3,6.56,8.24
synchronized_latency,2761,1,hipblaslt,6.48,8.121
synchronized_latency,2762,1,fe2o3,6.36,8
synchronized_latency,2763,1,hipblaslt,6.44,8.04
synchronized_latency,2764,1,fe2o3,6.48,8.08
synchronized_latency,2765,1,hipblaslt,6.36,11.4
synchronized_latency,2766,1,fe2o3,6.44,7.84
synchronized_latency,2767,1,hipblaslt,6.52,7.72
synchronized_latency,2768,1,fe2o3,6.56,7.8
synchronized_latency,2769,1,hipblaslt,6.4,7.72
synchronized_latency,2770,1,fe2o3,6.52,7.88
synchronized_latency,2771,1,hipblaslt,6.4,7.841
synchronized_latency,2772,1,fe2o3,6.6,7.84
synchronized_latency,2773,1,hipblaslt,6.48,7.96
synchronized_latency,2774,1,fe2o3,6.36,7.84
synchronized_latency,2775,1,hipblaslt,6.44,7.84
synchronized_latency,2776,1,fe2o3,6.52,7.8
synchronized_latency,2777,1,hipblaslt,6.48,7.76
synchronized_latency,2778,1,fe2o3,6.56,8
synchronized_latency,2779,1,hipblaslt,6.4,7.72
synchronized_latency,2780,1,fe2o3,6.56,7.84
synchronized_latency,2781,1,hipblaslt,6.52,13.401
synchronized_latency,2782,1,fe2o3,6.4,9
synchronized_latency,2783,1,hipblaslt,6.4,7.72
synchronized_latency,2784,1,fe2o3,6.48,7.68
synchronized_latency,2785,1,hipblaslt,6.52,8.24
synchronized_latency,2786,1,fe2o3,6.48,7.76
synchronized_latency,2787,1,hipblaslt,6.56,7.76
synchronized_latency,2788,1,fe2o3,6.44,7.88
synchronized_latency,2789,1,hipblaslt,6.36,7.76
synchronized_latency,2790,1,fe2o3,6.4,9.96
synchronized_latency,2791,1,hipblaslt,6.36,7.92
synchronized_latency,2792,1,fe2o3,6.48,7.92
synchronized_latency,2793,1,hipblaslt,6.36,7.96
synchronized_latency,2794,1,fe2o3,6.52,7.84
synchronized_latency,2795,1,hipblaslt,6.56,7.92
synchronized_latency,2796,1,fe2o3,6.36,7.72
synchronized_latency,2797,1,hipblaslt,6.48,8.08
synchronized_latency,2798,1,fe2o3,6.4,7.92
synchronized_latency,2799,1,hipblaslt,6.44,8.08
synchronized_latency,2800,1,fe2o3,6.44,7.96
synchronized_latency,2801,1,hipblaslt,6.4,8.081
synchronized_latency,2802,1,fe2o3,6.4,7.96
synchronized_latency,2803,1,hipblaslt,6.48,7.92
synchronized_latency,2804,1,fe2o3,6.6,7.92
synchronized_latency,2805,1,hipblaslt,6.44,7.84
synchronized_latency,2806,1,fe2o3,6.32,7.88
synchronized_latency,2807,1,hipblaslt,6.44,7.88
synchronized_latency,2808,1,fe2o3,6.48,12.2
synchronized_latency,2809,1,hipblaslt,6.4,8.04
synchronized_latency,2810,1,fe2o3,6.44,8
synchronized_latency,2811,1,hipblaslt,6.36,7.881
synchronized_latency,2812,1,fe2o3,7.32,9.72
synchronized_latency,2813,1,hipblaslt,6.48,7.96
synchronized_latency,2814,1,fe2o3,6.36,7.92
synchronized_latency,2815,1,hipblaslt,6.6,8.08
synchronized_latency,2816,1,fe2o3,6.48,8.12
synchronized_latency,2817,1,hipblaslt,8.36,8.32
synchronized_latency,2818,1,fe2o3,6.44,7.8
synchronized_latency,2819,1,hipblaslt,6.4,7.8
synchronized_latency,2820,1,fe2o3,6.36,7.88
synchronized_latency,2821,1,hipblaslt,6.4,7.721
synchronized_latency,2822,1,fe2o3,6.44,7.88
synchronized_latency,2823,1,hipblaslt,6.48,7.84
synchronized_latency,2824,1,fe2o3,6.4,7.92
synchronized_latency,2825,1,hipblaslt,6.52,7.88
synchronized_latency,2826,1,fe2o3,6.52,7.84
synchronized_latency,2827,1,hipblaslt,6.4,7.92
synchronized_latency,2828,1,fe2o3,6.48,7.88
synchronized_latency,2829,1,hipblaslt,6.48,7.88
synchronized_latency,2830,1,fe2o3,6.48,7.96
synchronized_latency,2831,1,hipblaslt,6.48,7.8
synchronized_latency,2832,1,fe2o3,6.4,7.8
synchronized_latency,2833,1,hipblaslt,6.32,7.84
synchronized_latency,2834,1,fe2o3,6.44,7.92
synchronized_latency,2835,1,hipblaslt,6.48,7.8
synchronized_latency,2836,1,fe2o3,8.84,7.64
synchronized_latency,2837,1,hipblaslt,6.64,7.88
synchronized_latency,2838,1,fe2o3,6.48,13.12
synchronized_latency,2839,1,hipblaslt,7.24,7.76
synchronized_latency,2840,1,fe2o3,6.4,13.361
synchronized_latency,2841,1,hipblaslt,8,7.6
synchronized_latency,2842,1,fe2o3,6.52,19.52
synchronized_latency,2843,1,hipblaslt,7.72,7.76
synchronized_latency,2844,1,fe2o3,7.32,7.92
synchronized_latency,2845,1,hipblaslt,7.84,7.96
synchronized_latency,2846,1,fe2o3,10.32,8.84
synchronized_latency,2847,1,hipblaslt,7.68,7.84
synchronized_latency,2848,1,fe2o3,18.48,8.24
synchronized_latency,2849,1,hipblaslt,7.12,7.8
synchronized_latency,2850,1,fe2o3,6.44,9.28
synchronized_latency,2851,1,hipblaslt,8.68,7.76
synchronized_latency,2852,1,fe2o3,16.16,8.64
synchronized_latency,2853,1,hipblaslt,9.32,7.88
synchronized_latency,2854,1,fe2o3,6.52,8.24
synchronized_latency,2855,1,hipblaslt,6.56,7.96
synchronized_latency,2856,1,fe2o3,6.44,8.68
synchronized_latency,2857,1,hipblaslt,10.84,7.88
synchronized_latency,2858,1,fe2o3,6.32,7.68
synchronized_latency,2859,1,hipblaslt,13.24,7.76
synchronized_latency,2860,1,fe2o3,7.28,7.88
synchronized_latency,2861,1,hipblaslt,12.88,15.8
synchronized_latency,2862,1,fe2o3,8.08,10.16
synchronized_latency,2863,1,hipblaslt,9.08,7.88
synchronized_latency,2864,1,fe2o3,7.64,8.76
synchronized_latency,2865,1,hipblaslt,8.12,11.28
synchronized_latency,2866,1,fe2o3,8.36,9.76
synchronized_latency,2867,1,hipblaslt,7.64,8.04
synchronized_latency,2868,1,fe2o3,7.96,22
synchronized_latency,2869,1,hipblaslt,17.4,11.28
synchronized_latency,2870,1,fe2o3,8.16,8.92
synchronized_latency,2871,1,hipblaslt,8.32,11.24
synchronized_latency,2872,1,fe2o3,7.68,11.04
synchronized_latency,2873,1,hipblaslt,9.48,8.28
synchronized_latency,2874,1,fe2o3,8.04,12.44
synchronized_latency,2875,1,hipblaslt,12.2,8.24
synchronized_latency,2876,1,fe2o3,8.88,11.48
synchronized_latency,2877,1,hipblaslt,12.4,11.2
synchronized_latency,2878,1,fe2o3,8.48,19.96
synchronized_latency,2879,1,hipblaslt,6.64,11.08
synchronized_latency,2880,1,fe2o3,7.72,18.2
synchronized_latency,2881,1,hipblaslt,9.16,8.24
synchronized_latency,2882,1,fe2o3,6.68,8.84
synchronized_latency,2883,1,hipblaslt,8.441,7.96
synchronized_latency,2884,1,fe2o3,7.28,11
synchronized_latency,2885,1,hipblaslt,11.88,8.2
synchronized_latency,2886,1,fe2o3,16.76,9.6
synchronized_latency,2887,1,hipblaslt,8.36,8.08
synchronized_latency,2888,1,fe2o3,9.24,20.28
synchronized_latency,2889,1,hipblaslt,8.08,8.2
synchronized_latency,2890,1,fe2o3,7.68,8.48
synchronized_latency,2891,1,hipblaslt,8.84,8
synchronized_latency,2892,1,fe2o3,7.4,10
synchronized_latency,2893,1,hipblaslt,22.4,11.2
synchronized_latency,2894,1,fe2o3,7.8,17.16
synchronized_latency,2895,1,hipblaslt,6.44,11.32
synchronized_latency,2896,1,fe2o3,7.32,7.8
synchronized_latency,2897,1,hipblaslt,9.44,7.88
synchronized_latency,2898,1,fe2o3,6.48,7.92
synchronized_latency,2899,1,hipblaslt,8.88,7.8
synchronized_latency,2900,1,fe2o3,7.36,7.88
synchronized_latency,2901,1,hipblaslt,6.52,7.8
synchronized_latency,2902,1,fe2o3,6.44,7.8
synchronized_latency,2903,1,hipblaslt,6.32,7.76
synchronized_latency,2904,1,fe2o3,7.08,8.24
synchronized_latency,2905,1,hipblaslt,6.48,8.16
synchronized_latency,2906,1,fe2o3,6.48,7.88
synchronized_latency,2907,1,hipblaslt,6.28,7.76
synchronized_latency,2908,1,fe2o3,6.4,7.881
synchronized_latency,2909,1,hipblaslt,6.4,7.72
synchronized_latency,2910,1,fe2o3,6.48,7.64
synchronized_latency,2911,1,hipblaslt,6.4,7.84
synchronized_latency,2912,1,fe2o3,6.48,7.96
synchronized_latency,2913,1,hipblaslt,6.56,7.96
synchronized_latency,2914,1,fe2o3,6.56,7.88
synchronized_latency,2915,1,hipblaslt,6.44,7.88
synchronized_latency,2916,1,fe2o3,6.56,7.84
synchronized_latency,2917,1,hipblaslt,6.36,7.84
synchronized_latency,2918,1,fe2o3,6.48,8.081
synchronized_latency,2919,1,hipblaslt,6.88,8.04
synchronized_latency,2920,1,fe2o3,6.44,7.92
synchronized_latency,2921,1,hipblaslt,6.52,7.96
synchronized_latency,2922,1,fe2o3,6.4,7.76
synchronized_latency,2923,1,hipblaslt,6.44,13.52
synchronized_latency,2924,1,fe2o3,6.56,8.52
synchronized_latency,2925,1,hipblaslt,6.4,12.44
synchronized_latency,2926,1,fe2o3,7.4,8.52
synchronized_latency,2927,1,hipblaslt,6.36,8.64
synchronized_latency,2928,1,fe2o3,6.56,7.96
synchronized_latency,2929,1,hipblaslt,6.36,7.92
synchronized_latency,2930,1,fe2o3,6.48,7.8
synchronized_latency,2931,1,hipblaslt,6.56,7.88
synchronized_latency,2932,1,fe2o3,6.56,8
synchronized_latency,2933,1,hipblaslt,6.48,7.96
synchronized_latency,2934,1,fe2o3,6.6,7.88
synchronized_latency,2935,1,hipblaslt,6.36,8.04
synchronized_latency,2936,1,fe2o3,6.44,7.96
synchronized_latency,2937,1,hipblaslt,6.52,7.88
synchronized_latency,2938,1,fe2o3,6.4,7.84
synchronized_latency,2939,1,hipblaslt,6.32,7.8
synchronized_latency,2940,1,fe2o3,6.44,7.88
synchronized_latency,2941,1,hipblaslt,6.36,7.8
synchronized_latency,2942,1,fe2o3,6.44,7.8
synchronized_latency,2943,1,hipblaslt,6.52,7.72
synchronized_latency,2944,1,fe2o3,6.32,7.92
synchronized_latency,2945,1,hipblaslt,6.6,7.84
synchronized_latency,2946,1,fe2o3,6.32,7.84
synchronized_latency,2947,1,hipblaslt,6.52,7.76
synchronized_latency,2948,1,fe2o3,6.48,7.88
synchronized_latency,2949,1,hipblaslt,6.4,7.8
synchronized_latency,2950,1,fe2o3,7.04,8.44
synchronized_latency,2951,1,hipblaslt,8.84,7.72
synchronized_latency,2952,1,fe2o3,6.44,7.8
synchronized_latency,2953,1,hipblaslt,6.52,7.961
synchronized_latency,2954,1,fe2o3,7.2,7.64
synchronized_latency,2955,1,hipblaslt,6.44,7.72
synchronized_latency,2956,1,fe2o3,6.36,8
synchronized_latency,2957,1,hipblaslt,6.44,8.08
synchronized_latency,2958,1,fe2o3,6.48,7.92
synchronized_latency,2959,1,hipblaslt,6.56,8
synchronized_latency,2960,1,fe2o3,6.36,8.04
synchronized_latency,2961,1,hipblaslt,6.52,8.16
synchronized_latency,2962,1,fe2o3,6.6,7.96
synchronized_latency,2963,1,hipblaslt,6.56,7.88
synchronized_latency,2964,1,fe2o3,6.4,8.04
synchronized_latency,2965,1,hipblaslt,6.401,8.04
synchronized_latency,2966,1,fe2o3,6.44,8
synchronized_latency,2967,1,hipblaslt,6.4,7.88
synchronized_latency,2968,1,fe2o3,6.44,8.08
synchronized_latency,2969,1,hipblaslt,6.44,7.8
synchronized_latency,2970,1,fe2o3,6.44,7.88
synchronized_latency,2971,1,hipblaslt,6.4,7.84
synchronized_latency,2972,1,fe2o3,6.56,7.8
synchronized_latency,2973,1,hipblaslt,6.48,7.88
synchronized_latency,2974,1,fe2o3,6.36,7.88
synchronized_latency,2975,1,hipblaslt,6.48,7.92
synchronized_latency,2976,1,fe2o3,6.48,8
synchronized_latency,2977,1,hipblaslt,8.84,7.96
synchronized_latency,2978,1,fe2o3,6.48,7.68
synchronized_latency,2979,1,hipblaslt,6.44,7.76
synchronized_latency,2980,1,fe2o3,6.48,7.76
synchronized_latency,2981,1,hipblaslt,8.44,8.64
synchronized_latency,2982,1,fe2o3,6.52,7.88
synchronized_latency,2983,1,hipblaslt,6.44,7.84
synchronized_latency,2984,1,fe2o3,6.6,7.84
synchronized_latency,2985,1,hipblaslt,6.36,7.84
synchronized_latency,2986,1,fe2o3,6.36,7.8
synchronized_latency,2987,1,hipblaslt,6.52,7.96
synchronized_latency,2988,1,fe2o3,6.56,7.76
synchronized_latency,2989,1,hipblaslt,6.48,7.88
synchronized_latency,2990,1,fe2o3,6.4,7.96
synchronized_latency,2991,1,hipblaslt,6.48,7.88
synchronized_latency,2992,1,fe2o3,6.36,7.88
synchronized_latency,2993,1,hipblaslt,6.36,7.88
synchronized_latency,2994,1,fe2o3,6.4,8
synchronized_latency,2995,1,hipblaslt,6.44,7.84
synchronized_latency,2996,1,fe2o3,6.36,7.92
synchronized_latency,2997,1,hipblaslt,6.44,8.08
synchronized_latency,2998,1,fe2o3,6.56,7.84
synchronized_latency,2999,1,hipblaslt,6.48,7.8
queue_hot_amortized,0,100,fe2o3,3.4356,6.26602
queue_hot_amortized,1,100,hipblaslt,5.56241,6.48121
queue_hot_amortized,2,100,fe2o3,5.02882,7.42201
queue_hot_amortized,3,100,hipblaslt,4.67961,7.26002
queue_hot_amortized,4,100,fe2o3,2.63841,5.05921
queue_hot_amortized,5,100,hipblaslt,4.12801,5.09201
queue_hot_amortized,6,100,fe2o3,5.44241,5.05601
queue_hot_amortized,7,100,hipblaslt,2.59681,5.05481
queue_hot_amortized,8,100,fe2o3,2.5364,5.05321
queue_hot_amortized,9,100,hipblaslt,2.604,5.06681
queue_hot_amortized,10,100,fe2o3,4.50801,6.51322
queue_hot_amortized,11,100,hipblaslt,2.53281,6.12081
queue_hot_amortized,12,100,fe2o3,2.5404,5.05402
queue_hot_amortized,13,100,hipblaslt,2.5448,5.06641
queue_hot_amortized,14,100,fe2o3,2.56761,5.12441
queue_hot_amortized,15,100,hipblaslt,2.9356,5.94601
queue_hot_amortized,16,100,fe2o3,2.83521,5.28441
queue_hot_amortized,17,100,hipblaslt,2.53841,5.05201
queue_hot_amortized,18,100,fe2o3,2.548,5.05601
queue_hot_amortized,19,100,hipblaslt,2.9924,5.05282
queue_hot_amortized,20,100,fe2o3,3.22921,6.37762
queue_hot_amortized,21,100,hipblaslt,2.6848,5.10801
queue_hot_amortized,22,100,fe2o3,2.54481,5.06001
queue_hot_amortized,23,100,hipblaslt,2.53841,5.06721
queue_hot_amortized,24,100,fe2o3,2.6104,5.08281
queue_hot_amortized,25,100,hipblaslt,3.03081,6.12881
queue_hot_amortized,26,100,fe2o3,2.7476,5.15481
queue_hot_amortized,27,100,hipblaslt,2.5336,5.06202
queue_hot_amortized,28,100,fe2o3,2.59881,5.05401
queue_hot_amortized,29,100,hipblaslt,3.31441,5.04561
queue_hot_amortized,30,100,fe2o3,3.30721,5.87001
queue_hot_amortized,31,100,hipblaslt,2.62201,5.06321
queue_hot_amortized,32,100,fe2o3,2.546,5.06401
queue_hot_amortized,33,100,hipblaslt,2.602,5.04721
queue_hot_amortized,34,100,fe2o3,2.53401,6.11361
queue_hot_amortized,35,100,hipblaslt,2.9524,6.82762
queue_hot_amortized,36,100,fe2o3,2.84441,5.04801
queue_hot_amortized,37,100,hipblaslt,2.54601,5.06001
queue_hot_amortized,38,100,fe2o3,2.548,5.06281
queue_hot_amortized,39,100,hipblaslt,3.0852,5.09201
queue_hot_amortized,40,100,fe2o3,3.24321,5.30481
queue_hot_amortized,41,100,hipblaslt,2.5756,5.06162
queue_hot_amortized,42,100,fe2o3,2.55121,5.06401
queue_hot_amortized,43,100,hipblaslt,2.55721,5.06001
queue_hot_amortized,44,100,fe2o3,2.9204,5.78162
queue_hot_amortized,45,100,hipblaslt,3.08681,6.52841
queue_hot_amortized,46,100,fe2o3,2.8864,5.06082
queue_hot_amortized,47,100,hipblaslt,2.5736,5.04921
queue_hot_amortized,48,100,fe2o3,2.53921,5.09201
queue_hot_amortized,49,100,hipblaslt,3.46401,5.08921
queue_hot_amortized,50,100,fe2o3,3.35081,5.29361
queue_hot_amortized,51,100,hipblaslt,2.56041,5.06241
queue_hot_amortized,52,100,fe2o3,2.548,5.05401
queue_hot_amortized,53,100,hipblaslt,2.5172,5.06762
queue_hot_amortized,54,100,fe2o3,3.37041,6.68121
queue_hot_amortized,55,100,hipblaslt,2.86201,6.78162
queue_hot_amortized,56,100,fe2o3,2.6572,5.06641
queue_hot_amortized,57,100,hipblaslt,2.55121,5.05681
queue_hot_amortized,58,100,fe2o3,2.57241,5.05921
queue_hot_amortized,59,100,hipblaslt,3.48201,5.17321
queue_hot_amortized,60,100,fe2o3,2.9392,5.53042
queue_hot_amortized,61,100,hipblaslt,2.5448,5.05521
queue_hot_amortized,62,100,fe2o3,2.53441,5.10681
queue_hot_amortized,63,100,hipblaslt,2.60361,5.08961
queue_hot_amortized,64,100,fe2o3,3.42281,6.51081
queue_hot_amortized,65,100,hipblaslt,2.73601,5.80801
queue_hot_amortized,66,100,fe2o3,2.63201,5.07521
queue_hot_amortized,67,100,hipblaslt,2.54041,5.06441
queue_hot_amortized,68,100,fe2o3,2.5544,5.09721
queue_hot_amortized,69,100,hipblaslt,3.3508,6.22121
queue_hot_amortized,70,100,fe2o3,2.89321,5.21361
queue_hot_amortized,71,100,hipblaslt,2.53761,5.14481
queue_hot_amortized,72,100,fe2o3,2.5808,5.07721
queue_hot_amortized,73,100,hipblaslt,2.9108,5.07561
queue_hot_amortized,74,100,fe2o3,3.394,6.82922
queue_hot_amortized,75,100,hipblaslt,2.68961,5.06361
